"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"	"qlty"
"16737"	"ynfG"	"ynfG-1"	1640197	7	38	54	46	35	42	215	0.0194489465153971	"F"	-0.00676305927489695	-0.00700390185155184	-0.00715602002060588	0.00563376584962539	0.00512960671061433	0.00465672595223619	0.31611082868035	0.265499320427427	0.221955544587316	10.9529000226094	11.8643814845711	14.7786546259967	0
"16739"	"ynfG"	"ynfG-2"	1640310	8	70	116	138	105	133	562	0.20259319286872	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16741"	"ynfG"	"ynfG-3"	1640439	5	71	96	82	59	77	385	0.411669367909238	"F"	-0.00817026169126839	-0.00858658249588563	-0.00888430503496878	0.00599835396134728	0.00545442629929513	0.00495296120999984	0.266424795627009	0.213500018486321	0.170748103297538	2229.66061010783	15066.4038682198	1187.21783005961	0
"16743"	"ynfG"	"ynfG-4"	1640572	4	122	155	201	162	138	778	0.627228525121556	"F"	0.00104030814001532	0.00247796708347444	0.00407951088067373	0.00908008114106642	0.00959552187820764	0.00994234911212974	0.916023442852779	0.81292313239641	0.709117862156417	4155.72187802307	1148.50107709607	225.31854668145	0
"16747"	"ynfH"	"ynfH-1"	1640836	8	209	266	215	157	189	1036	0.0374707259953162	"F"	-0.0142888023807155	-0.015127815191225	-0.0157220498287495	0.00660685902664198	0.00592332972029491	0.0053097923484696	0.119269620053675	0.0836549937774762	0.0594983890331989	130.431031512057	3494.13978077885	868.361773373853	0
"16749"	"ynfH"	"ynfH-2"	1641099	3	27	21	19	5	12	84	0.345433255269321	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16751"	"ynfH"	"ynfH-3"	1641156	8	111	109	153	99	126	598	0.412177985948478	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16753"	"ynfH"	"ynfH-4"	1641325	9	78	138	144	132	122	614	0.610070257611241	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16755"	"ynfH"	"ynfH-5"	1641495	8	137	196	227	176	199	935	0.809133489461358	"F"	0.0063624467823391	0.006555550125231	0.00673041982202086	0.00417441345236464	0.00432382527712848	0.004484230759564	0.224865547169187	0.226743841663479	0.230365920098327	8.65510775795739	10.6849159903812	13.2087467936064	0
"16765"	"IR1331"	"IR1331-5"	1642484	4	98	112	159	95	118	582	0.870466321243523	"F"	-0.000287395385003214	-0.000955223682605982	-0.0015240842484889	0.00587960827262802	0.00549876836750248	0.00509823071268724	0.964087105801466	0.873149194624947	0.784495319619848	9231.37928276907	14494.6039040554	12116.2529510418	0
"16769"	"clcB"	"clcB-2"	1642762	11	201	257	294	220	233	1205	0.200636942675159	"F"	-0.00122239394084826	-0.00113766929324716	-0.00101803985225959	0.00506920475100351	0.00512556086142025	0.00515381014614507	0.824987251311327	0.838596410723344	0.856038069095416	16.9192061653326	17.400819866449	18.277271664089	0
"16771"	"clcB"	"clcB-3"	1643014	19	211	265	280	214	239	1209	0.401273885350318	"F"	-0.00281516456708126	-0.00301573763748737	-0.00317713529325116	0.0052147577921747	0.00511861753442402	0.00499836567649348	0.626800327168078	0.59717211220829	0.570185980764405	413.12158886281	145.351771247599	86.3792965389404	0
"16773"	"clcB"	"clcB-4"	1643353	13	147	248	244	194	211	1044	0.671178343949045	"F"	0.00406227656236301	0.00424721779870472	0.00443255932788833	0.00483102013815282	0.00499497417353572	0.00515146482917028	0.462155746877552	0.457637777863558	0.452816364698096	7.15470672591216	8.24506759384984	9.37710271043642	0
"16775"	"clcB"	"clcB-5"	1643517	22	315	430	453	324	374	1896	0.801751592356688	"F"	-0.00236702203207504	-0.0023987311438728	-0.00242003620518944	0.00324520782048357	0.00321350392903132	0.00317672953316	0.518551632841153	0.509566125141202	0.501593293883169	32.7377901111757	25.5891196758239	21.6910343851181	0
"16777"	"ynfK"	"ynfK-1"	1643720	9	214	286	340	212	273	1325	0.00143884892086331	"C"	-0.00045842774201918	-0.00058641733839663	-0.00070772643158802	0.00228456052510771	0.00223280550292491	0.00217898437788663	0.853795432261476	0.809833655742677	0.766666226515858	75500.2973604338	3760988.41281778	52217.8208967771	0
"16781"	"ynfK"	"ynfK-3"	1644024	3	39	66	64	43	47	259	0.438848920863309	"C"	-0.00392031410941452	-0.00383416103079671	-0.00374649699151873	0.0038850263783386	0.00399835331274987	0.00410546710503095	0.387263455765812	0.40833340640905	0.428759224531536	73.8663083820589	59.117443657829	48.521297437194	0
"16785"	"ynfK"	"ynfK-5"	1644305	6	47	61	67	49	76	300	0.843165467625899	"C"	0.00782298822614968	0.00829578433938432	0.00868046741473351	0.00643270285240865	0.0061528990107172	0.00586626184432428	0.31089658615728	0.270331155653187	0.235506797089196	106.824616461749	66.8926733986584	52.3222485296408	0
"16787"	"IR1332"	"IR1332-1"	1644418	2	21	42	24	10	35	132	0.024390243902439	"F"	-0.00917639221213082	-0.00218168529778442	0.00121931175687836	0.0242532196075007	0.0197482325790542	0.0151478512606952	0.730351800724074	0.919008732716855	0.940913445047546	4274.65905076803	219.648651122245	69.114346457541	0
"16789"	"IR1332"	"IR1332-2"	1644443	3	43	72	81	64	59	319	0.227642276422764	"F"	0.004632655352178	0.00558406036341167	0.0066533569773655	0.00713158108916425	0.00770032591698415	0.00822653947926482	0.562255673565525	0.520792481468946	0.477837975799434	125783.350261284	2089.59603018563	13352966.2922029	0
"16795"	"dgsA"	"dgsA-1"	1644576	9	35	44	46	24	41	190	0.030327868852459	"C"	-0.00767699373670869	-0.00729877609741684	-0.00699160908596601	0.00734273523522738	0.00682173785783113	0.00631968756321789	0.3726039658273	0.363085403222604	0.34933115909454	171.830731697591	119.478699528546	102.428611198123	0
"16797"	"dgsA"	"dgsA-2"	1644890	3	31	45	56	45	78	255	0.287704918032787	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16799"	"dgsA"	"dgsA-3"	1645039	9	75	58	69	46	50	298	0.409836065573771	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16801"	"dgsA"	"dgsA-4"	1645273	4	27	48	57	71	108	311	0.601639344262295	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16803"	"dgsA"	"dgsA-5"	1645623	5	37	41	20	17	18	133	0.888524590163934	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16811"	"IR1333"	"IR1333-4"	1645841	5	18	34	39	41	47	179	0.609022556390977	"F"	0.0286134327222679	0.0287448362440291	0.0280825003090322	0.00707578312111003	0.00819369411033252	0.00968052533496185	0.0272193819967155	0.0392496089407351	0.0624551398752693	8743.07682584213	3278.55800618359	635.384125928857	0
"16815"	"ynfL"	"ynfL-2"	1646141	6	52	74	104	34	62	326	0.276595744680851	"C"	-0.00956558707261124	-0.00767926269719393	-0.00582093814608239	0.0119608323944868	0.0114366360035266	0.0109913909742218	0.482327499508886	0.550005396245114	0.633083988281346	208.85152933755	28.4683880200159	66.2973621375808	0
"16817"	"ynfL"	"ynfL-3"	1646285	5	101	140	136	88	87	552	0.437849944008959	"C"	-0.0147073268282614	-0.0141859063572481	-0.0136807725323578	0.00325944039053532	0.00317348299700099	0.00306999751158862	0.0203415017723172	0.0208601603674703	0.021034666231393	184.041929286512	113.302900986568	84.8061204383285	0
"16821"	"ynfL"	"ynfL-5"	1646619	4	27	51	39	35	34	186	0.811870100783875	"C"	-0.00176132268295019	-0.00158647099082555	-0.00137003627844047	0.00910540904369077	0.00927806272834245	0.00933063374913178	0.858972741518526	0.875112771090345	0.892576789886339	2.05593056316965	3.15044442974274	4.67848411370614	0
"16825"	"IR1334"	"IR1334-3"	1646850	2	33	32	30	13	17	125	0.59047619047619	"F"	-0.03698033591988	-0.0389935518745278	-0.0408254273135426	0.00624648150925299	0.00567270212550266	0.00538168823063455	0.00962858256800594	0.00630557893921436	0.00475238712750883	1718.51167374066	765.254795569582	1529.35500016759	0
"16827"	"IR1334"	"IR1334-4"	1646854	5	108	117	76	49	36	386	0.628571428571429	"F"	-0.049543964451747	-0.0491747908042539	-0.048555143211076	0.0070772093262028	0.00646628266210929	0.00596903943742867	0.0059850461296804	0.00471859708172011	0.00388455365176394	32.5205061971977	64.8035014335867	969.840479191931	0
"16829"	"IR1334"	"IR1334-5"	1646875	2	48	51	47	10	14	170	0.828571428571429	"F"	-0.0648736952785754	-0.0591329713955844	-0.0512876172606685	0.0138264093091788	0.011699209373251	0.0096141223577361	0.0183050616054384	0.0149418140494234	0.0128759804356433	59.2367572847926	2987.16527923855	1287.84892909343	0
"16831"	"ynfM"	"ynfM-1"	1646905	7	100	124	113	67	87	491	0.00877893056664006	"F"	-0.0167772453588964	-0.0175204613379467	-0.0181574487298328	0.00419577831635117	0.00397331448593918	0.00377363932244158	0.028034101513735	0.0216375385656795	0.0170948853465424	1585.22559701086	218.367556108143	112.50222293938	0
"16833"	"ynfM"	"ynfM-2"	1647165	16	223	272	303	191	199	1188	0.216280925778132	"F"	-0.0120813739079551	-0.0121116382496188	-0.0121561166237608	0.00349646519811676	0.00348032999573107	0.00345484672125179	0.0407788666755335	0.0400545116817737	0.038957257897805	5809.04831029182	1213.00325610939	688.454658995938	0
"16837"	"ynfM"	"ynfM-4"	1647669	12	136	162	175	115	102	690	0.618515562649641	"F"	-0.0171601042196384	-0.0163625004571945	-0.0156524781635436	0.00550646008881754	0.00541242315633121	0.00526188226249296	0.0526203598696053	0.0566180340099959	0.0588465058593407	10495.0111684547	437.728872877221	167.906551815618	0
"16839"	"ynfM"	"ynfM-5"	1647989	11	153	288	182	185	167	975	0.87390263367917	"F"	-0.0070704458567996	-0.0066519732987629	-0.00595260132201221	0.0122800060645469	0.0120204733167849	0.0116127851213223	0.605123408852086	0.618567663434723	0.643592551358409	1.84087148032136	2.20052380954553	4.97479630507783	0
"16841"	"IR1335"	"IR1335-1"	1648168	8	73	104	125	82	32	416	0.0473933649289099	"F"	-0.031537320532042	-0.0148357228657009	-0.0034267702754676	0.0209735468237231	0.0187190622978389	0.0132765710917093	0.229704472207674	0.485933036085072	0.813018428061355	1149.31624395048	137.597327993015	58.3529515866527	0
"16843"	"IR1335"	"IR1335-2"	1648274	6	142	155	131	113	141	682	0.298578199052133	"F"	-0.00844922890282208	-0.00988417343450005	-0.010941517956749	0.0105097445977572	0.00929285064572786	0.00817488804926803	0.480233815661134	0.365518443927757	0.273151946844982	42.5583721334727	77.8815769078193	165.558706419468	0
"16845"	"IR1335"	"IR1335-3"	1648319	12	97	132	174	127	116	646	0.40521327014218	"F"	0.00153362569015039	0.00256345032209823	0.00367931925311046	0.00748873981409533	0.00783088149004918	0.00808186635111154	0.850842768599652	0.764914428234657	0.679853172932216	2471.46322613393	5021.61268539963	3674.40973087848	0
"16847"	"IR1335"	"IR1335-4"	1648417	5	77	86	104	104	134	505	0.637440758293839	"F"	0.0160305836846928	0.0159478130093951	0.0154777389676564	0.0108946426481693	0.00982224191054847	0.00883341151145282	0.237557464816744	0.202913113137707	0.178033261482018	18.484164481062	51.4024062116575	560.409771371437	0
"16849"	"IR1335"	"IR1335-5"	1648512	4	176	190	227	140	156	889	0.862559241706161	"F"	-0.0116602159957513	-0.0125593353236571	-0.0133687240748631	0.00511825463589994	0.00503565873371399	0.00490131520631686	0.10711631697596	0.0881658736935979	0.0720874924535845	67174.1848783646	2043.2099826223	1162.54372857467	0
"16857"	"IR1336"	"IR1336-2"	1648946	5	65	87	96	73	105	426	0.240875912408759	"F"	0.00847226052156525	0.00877798927109734	0.00900959609375013	0.00543105629308961	0.00513939792435529	0.00485858023174427	0.21667304758416	0.18617579205176	0.16072582757341	965.227698244981	3597737.95449095	1234.74025192126	0
"16859"	"IR1336"	"IR1336-3"	1649004	5	35	22	29	20	16	122	0.452554744525547	"F"	-0.028844569320796	-0.0338071845076978	-0.0366194678599577	0.0147557894348417	0.0137790115463111	0.0123186105469397	0.145589851799354	0.0913920351435592	0.058940714947422	373.231692257294	1147.74313966708	10434.034878881	0
"16863"	"IR1336"	"IR1336-5"	1649104	8	147	158	202	73	90	670	0.817518248175182	"F"	-0.0297418179848877	-0.028889870004315	-0.0273114549575863	0.00779294605138489	0.00806306359951067	0.00834426683367828	0.0316481387708934	0.037207443990685	0.0466684993006863	61.9320513218865	949.119107487924	624.801013863127	0
"16865"	"ydgD"	"ydgD-1"	1649156	7	159	159	188	126	116	748	0.00121802679658952	"F"	-0.0164823683343498	-0.0170930965410131	-0.0175802533462579	0.00740525209499542	0.00729567034570912	0.00707413036783609	0.112438130911151	0.100954171526312	0.0888644075849791	481.330251773806	267.907006483269	236.081818357748	0
"16867"	"ydgD"	"ydgD-2"	1649357	5	75	111	78	42	49	355	0.246041412911084	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16869"	"ydgD"	"ydgD-3"	1649503	9	132	216	168	161	194	871	0.423873325213155	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16871"	"ydgD"	"ydgD-4"	1649655	9	95	151	101	82	67	496	0.609013398294763	"F"	-0.022829340575947	-0.0214988186253157	-0.0196733379088702	0.00955578552798274	0.00957841690532363	0.00952242336235084	0.0968233959889473	0.110498934319452	0.130741812784318	2.2639486713009	3.38426775193512	6.78965948676104	0
"16873"	"ydgD"	"ydgD-5"	1649846	3	21	28	34	23	8	114	0.841656516443362	"F"	-0.0351929336267717	-0.0156877282365204	-0.00360090232681683	0.0226092281478568	0.0196762049575946	0.0132599260918153	0.217434584315398	0.483551545336367	0.803573575823897	374.524198906853	66.2070108449483	315.0887459243	0
"16875"	"mdtI"	"mdtI-1"	1650076	2	14	23	19	14	13	83	0.185410334346505	"C"	-107	NA	-107	-107	-107	-107	-107	-107	-107	-107	-107	-107	0
"16877"	"mdtI"	"mdtI-2"	1650083	3	759	1956	4742	641	453	8551	0.206686930091185	"C"	-0.0348000890027073	-0.00727151586422041	0.0411399445470813	0.0394898179625365	0.0596545572283218	0.0640839547478224	0.443076164555377	0.910689837541642	0.566577705190627	127.458378294698	80.5529699670117	73.5497991863775	0
"16879"	"mdtI"	"mdtI-3"	1650150	5	49	79	74	66	70	338	0.410334346504559	"C"	0.00485771846410485	0.0053034097095624	0.00572380430614222	0.00651627725542335	0.00658215433621477	0.00665398329243968	0.510078192788572	0.479347212793502	0.452929491862112	75.8944809406685	1618.93532101096	698.589867941339	0
"16885"	"mdtJ"	"mdtJ-3"	1650483	7	59	47	54	38	60	258	0.416438356164384	"C"	-0.00641563269978295	-0.00974485174883143	-0.0118822969677562	0.0140923187764354	0.0129449411154534	0.0114274328015212	0.679852347078617	0.506260693159468	0.374868494538456	322.983999282353	280.748788018065	308.98054474169	0
"16891"	"IR1338"	"IR1338-1"	1650754	2	20	21	30	16	17	104	0.139024390243902	"F"	-0.0124166411355817	-0.0128689262652833	-0.0131145871749538	0.00708305509017868	0.00692339728858502	0.00668701961539188	0.177885186517101	0.160026879213283	0.14468262173908	15.6228410547509	22.1896487576093	40.3534577249687	0
"16895"	"IR1338"	"IR1338-4"	1650989	2	17	10	14	13	8	62	0.712195121951219	"F"	-0.0226728926038641	-0.0251002614929562	-0.0245922717284797	0.0201627601708701	0.0186719956649235	0.0158982007366469	0.342656797241807	0.271473642576422	0.219632417466619	104.558392738173	92.0796759726044	155.928628067817	0
"16897"	"IR1338"	"IR1338-5"	1651073	3	17	21	14	9	19	80	0.917073170731707	"F"	-0.0127721357175576	-0.0116125516849585	-0.0103235130498903	0.0161365417858918	0.01373967383459	0.0113916113543951	0.486457172120966	0.460084614141244	0.43161625874077	127.98492978013	2457.71675980974	1575.10053598836	0
"16899"	"ydgG"	"ydgG-1"	1651152	7	58	53	65	41	33	250	0.0425531914893617	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16901"	"ydgG"	"ydgG-2"	1651332	13	374	510	597	534	602	2617	0.216634429400387	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16903"	"ydgG"	"ydgG-3"	1651526	10	112	165	180	143	146	746	0.404255319148936	"F"	0.00260123918950426	0.00313280251351523	0.0037004750380077	0.00521141893958904	0.00551518747858182	0.00579748841092793	0.651985390783575	0.60974765009856	0.56867186644482	55.3494788893587	48.3090611472897	58.8891594648767	0
"16905"	"ydgG"	"ydgG-4"	1651808	7	100	126	114	72	113	525	0.676982591876209	"F"	-0.00807946861934401	-0.00825853340203558	-0.00834759406806408	0.00753257140051533	0.0070537904747736	0.00657667018996837	0.362056560074197	0.326219766931888	0.293868191559165	3555.844213939	397.357335093139	181.760666100569	0
"16907"	"ydgG"	"ydgG-5"	1651991	4	72	96	113	67	63	411	0.853965183752418	"F"	-0.0126784898987381	-0.0115742796301885	-0.0104880193709133	0.00511752472184675	0.00502655090272818	0.00485902521321237	0.0894705181203484	0.104735683238612	0.119749029390996	25.7206019619556	18.3154653492561	12.4272044946547	0
"16909"	"pntB"	"pntB-1"	1652264	4	73	104	54	32	18	281	0.0698847262247839	"C"	-0.0629974216697194	-0.0561880152719716	-0.0472865790368221	0.011781248212352	0.013192613818867	0.0150946483452701	0.0127917745536026	0.0237366333985857	0.0519577491424211	24.5673696900025	33.695079793614	1972.80057623509	0
"16911"	"pntB"	"pntB-2"	1652461	10	180	231	124	67	42	644	0.211815561959654	"C"	-0.0656237602944639	-0.0608388451961426	-0.0536966317782526	0.00901232945610509	0.0103554052821315	0.0122160398445414	0.00534650417176518	0.00983764095583564	0.0218217485868846	15.4264438343632	31.4300165646671	1749.14505295804	0
"16913"	"pntB"	"pntB-3"	1652775	11	165	175	137	63	48	588	0.438040345821326	"C"	-0.0558858599649513	-0.053846061143201	-0.0521948780102361	0.00311867777010724	0.00264350904007106	0.00218271943530225	0.000378991035570565	0.000258699657419553	0.000160270426567014	138.064589629637	146.380314659417	6003.07887313762	0
"16915"	"pntB"	"pntB-4"	1653025	4	52	72	49	20	21	214	0.618155619596542	"C"	-0.049708347238929	-0.0481188739577203	-0.044290224468722	0.00644532792228015	0.00785322996039982	0.00983544263016303	0.00453145351935721	0.00874011935262266	0.0204522155568642	176297.139770079	3021.93696940947	241.311791551813	0
"16917"	"pntB"	"pntB-5"	1653282	8	273	247	194	74	49	837	0.803314121037464	"C"	-0.0732639181133173	-0.0695459582160458	-0.0672242501208747	0.0044638511383036	0.00369699618763172	0.00285685745402247	0.000492215977466852	0.000327945347307061	0.000168167508658344	139.303042280302	81.1802576340249	14809.5470179569	0
"16919"	"IR1340"	"IR1340"	1653557	1	10	5	3	3	1	22	0.111111111111111	"F"	-0.0809797799271733	-0.0813136046899077	-0.0810851572534881	0.0228435843603486	0.0214522194988243	0.0203885489898998	0.0382277601202297	0.0322131478131705	0.0284341781346389	5.42791889093283	167.362198637357	10642.432530743	0
"16921"	"pntA"	"pntA-1"	1653627	11	170	158	63	37	14	442	0.0398172323759791	"C"	-0.100400928805003	-0.0912224018376274	-0.0821156902591654	0.0138385902864534	0.0124883236775787	0.0113211172283297	0.00540256818586317	0.0052981777670613	0.00540646201597432	9.1780201961281	10.5069249746804	560.379015403232	0
"16923"	"pntA"	"pntA-2"	1653891	10	83	54	50	33	39	259	0.212140992167102	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16925"	"pntA"	"pntA-3"	1654218	7	84	85	42	38	17	266	0.425587467362924	"C"	-0.0636394611127158	-0.0577325429293291	-0.0527492215241002	0.0162640631605583	0.0142596542822243	0.0116428767184367	0.0296652533282438	0.0271345898239989	0.0201202884697608	3475.19061066456	195.639594489241	356644.542860554	0
"16927"	"pntA"	"pntA-4"	1654709	3	43	29	27	12	5	116	0.746083550913838	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16931"	"IR1341"	"IR1341-1"	1655167	4	33	37	33	14	18	135	0.130268199233716	"F"	-0.0362092023693917	-0.0368442671793902	-0.0372576459785531	0.0050154449816341	0.00413322046272047	0.00347560417959211	0.00547937198037074	0.00297778349148587	0.00173569953928898	17925.017525903	1844.35759975936	1306.76572137681	0
"16933"	"IR1341"	"IR1341-2"	1655244	8	53	69	48	55	27	252	0.277777777777778	"F"	-0.0270173468703351	-0.018500201354882	-0.01042080884516	0.0174982140599135	0.0174315942711563	0.0152112637420536	0.220282480844804	0.366422362157419	0.542484112817474	385.758564190466	115002.431525562	625.519240404884	0
"16935"	"IR1341"	"IR1341-3"	1655320	6	118	133	158	75	70	554	0.423371647509579	"F"	-0.0276768505270342	-0.0264058129079462	-0.0251184303916441	0.00544551804751179	0.00555531185392608	0.00562015615719417	0.0147162687164204	0.0176721672251572	0.0208700639702245	40.0839247055049	75.5368213392174	321.628461941195	0
"16939"	"IR1341"	"IR1341-5"	1655536	10	97	126	169	121	138	651	0.837164750957854	"F"	0.00667959363519742	0.00657927695012852	0.00647572002729666	0.00511964310142704	0.00502040550151698	0.00494575059763951	0.283057805319936	0.281325559183473	0.281669680044139	241.102832005409	654.132292798453	15741.5813366875	0
"16941"	"ydgH"	"ydgH-1"	1655630	9	52	57	96	66	71	342	0.00847457627118644	"F"	0.00812894885672762	0.0073229003455684	0.00662775394151014	0.00946919324408183	0.0087846370936078	0.00814195575517968	0.453755313334459	0.465667461584429	0.475239076983145	16.2499807343698	13.5207308116899	16.5917326853205	0
"16943"	"ydgH"	"ydgH-2"	1655826	11	89	138	119	90	113	549	0.216101694915254	"F"	-0.00243147236078949	-0.00251755091745553	-0.00257677718858712	0.00524763893626214	0.00486278381757122	0.00449797905639441	0.674662045986869	0.640410940042186	0.606850503590883	11.3939446828023	11.1879781337957	20.5430698764746	0
"16945"	"ydgH"	"ydgH-3"	1656009	15	120	240	186	110	178	834	0.409957627118644	"F"	-0.00283417219730087	-0.00318311802387413	-0.00363160019583305	0.00899213337761888	0.00923541374814538	0.00938100545902499	0.773273973094453	0.753094186797182	0.724494595271468	10.8915471826128	11.3837653827835	17.0797228825374	0
"16949"	"ydgH"	"ydgH-5"	1656491	15	739	241	263	621	190	2054	0.920550847457627	"F"	-0.0311250218103292	-0.0278326212532943	-0.0177623752785322	0.0406459507307149	0.0342454596881634	0.0210319917005893	0.49955379969735	0.475873562386358	0.460393115699366	14.0450543688407	88.1804271261416	1109.31355285026	0
"16955"	"IR1342"	"IR1342-4"	1656713	2	12	2	10	2	4	30	0.793478260869565	"F"	-0.0378660142500063	-0.0579126706093331	-0.0565376953839881	0.0436069268923059	0.0268284141025741	0.0151933121632014	0.449093036869762	0.119729824266698	0.0337786340198367	26.3397213671419	64.4001938439359	204.047637370282	0
"16959"	"ydgI"	"ydgI-1"	1656792	13	141	177	230	129	147	824	0.0289435600578871	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16961"	"ydgI"	"ydgI-2"	1657055	8	84	69	96	70	85	404	0.219247467438495	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16963"	"ydgI"	"ydgI-3"	1657428	3	35	36	39	19	17	146	0.489146164978292	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16965"	"ydgI"	"ydgI-4"	1657644	7	57	102	65	48	31	303	0.645441389290883	"F"	-0.0326752490824928	-0.0283636498214114	-0.023802636338492	0.012602810697078	0.0134093930076451	0.0140558713897265	0.0808851324918435	0.124748518081097	0.188948307125496	35.6324796898448	27.8207747539208	25.3762344501538	0
"16967"	"ydgI"	"ydgI-5"	1657909	14	160	214	263	176	225	1038	0.837192474674385	"F"	0.00402547246542226	0.00391907999157051	0.00381571979245712	0.00299395956948463	0.00287003021910016	0.00274973918775482	0.271399718060034	0.265462685344531	0.259347397047196	488.723780001133	326.324283651853	236.752112393796	0
"16971"	"folM"	"folM-1"	1658178	10	193	248	252	186	174	1053	0.00969529085872576	"F"	-0.0107566230386186	-0.010173536109283	-0.00955335227839543	0.00550457591561572	0.00555372218956501	0.00553838844956952	0.145685569771815	0.164367926440794	0.183003478859164	14.8571757362776	15.0519087590305	18.5762120232454	0
"16973"	"folM"	"folM-2"	1658388	4	41	88	88	46	41	304	0.300554016620499	"F"	-0.0126048265782165	-0.0117750412279286	-0.0109362599164046	0.0116114584930178	0.0123324157905297	0.0128699828738859	0.357117607686435	0.410115958687172	0.457899828859237	80.4502159829862	243.757216781489	4556.08954957905	0
"16975"	"folM"	"folM-3"	1658472	9	68	78	103	82	98	429	0.416897506925208	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16979"	"folM"	"folM-5"	1658825	7	234	232	289	255	273	1283	0.905817174515235	"F"	0.00250114005030476	0.00134630661111674	0.000456737434290208	0.0106265918497496	0.00999509126600584	0.00924009199698173	0.829076279587573	0.901380753436292	0.963683489855343	3860.52127614651	212.250583493963	81.6579627374151	0
"16981"	"ESCRE1666"	"ESCRE1666-1"	1658831	3	114	92	156	94	110	566	0.0265486725663717	"C"	-0.00442577115243583	-0.00755641526700236	-0.00967136957851723	0.0122075497409749	0.0105536627480377	0.00880606322688199	0.740981806405209	0.525692383524303	0.35233232376222	361.327143516088	344.835253648412	1822.03255000106	0
"16985"	"ydgC"	"ESCRE1666-4"	1658913	2	244	304	388	258	298	1492	0.0686567164179104	"C"	0.000207553557530694	-2.4842375111651e-05	-0.000227353934939506	0.00438569582055245	0.00424245723504406	0.00409066035675944	0.96522836537478	0.995695508802198	0.959171765630426	290.670732308158	688.453880948469	2825.79579145053	0
"16987"	"ydgC"	"ydgC-1"	1658891	4	286	337	427	345	379	1774	0.00298507462686567	"C"	0.00541328916701745	0.00518062339603275	0.00497854999959688	0.00724109471728563	0.00706399765285468	0.00688449250534193	0.508978002416673	0.516436922809776	0.52186715295867	39.6087388854049	33.4417937263022	29.2567029008749	0
"16989"	"ydgC"	"ydgC-2"	1658993	4	63	111	102	115	159	550	0.307462686567164	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16991"	"ydgC"	"ydgC-3"	1659029	5	50	46	77	50	52	275	0.414925373134328	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"16993"	"ydgC"	"ydgC-4"	1659093	5	130	155	204	151	168	808	0.605970149253731	"C"	0.00393283214119745	0.00364647861042841	0.00340860115360497	0.00630725888541052	0.00609822884629725	0.00589134298527597	0.577122403086123	0.591999324418047	0.603450609533365	389.014231960254	166.134560193384	94.5852729641008	0
"16995"	"IR1344"	"IR1344-2"	1659261	2	33	55	44	42	37	211	0.296610169491525	"F"	-0.0037504263061027	-0.00252670469058017	-0.00109417433846557	0.00958471053578628	0.00973512447249517	0.00970536563428015	0.721716883634467	0.812006590687029	0.91735807971998	9.1811899289671	9.72580728037139	15.8621596522907	0
"16999"	"IR1344"	"IR1344-4"	1659298	6	60	95	93	78	74	400	0.610169491525424	"F"	0.000177747929459071	0.00106758219857834	0.00205203309980113	0.00664702248029456	0.00700289008601736	0.00728811634778497	0.980345685953034	0.888508862665297	0.79658632504149	72.848462152285	105.313728724945	223.870651055762	0
"17001"	"IR1344"	"IR1344-5"	1659335	4	70	73	68	60	55	326	0.923728813559322	"F"	-0.0137070260347925	-0.014451931049388	-0.0147851138924888	0.00986486551725525	0.00952010092339454	0.00902830803128771	0.258853463538429	0.226297088441738	0.200021485653081	55.6790418971214	56.1825511971363	69.7399666181271	0
